,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_65.mid",29.0, 12.0, 1.0, 1.0, 56.0, 0.0, 0.02, 0.98, 2.0, 3.0, 117.0, 5.34, 127.0, 7.0, 0.34, 0.37, 0.2059, 0.2432, 5.0, 4.0, 13.36, 2.907, 3.486, -1.253, -1.713, 1.532, 8.695, 5.595, 5.312, 0.0, 73.0, 1.0, 127.0, 7.0, 0.0, 2.606, 4.0, 3.0, 0.2424, 1.0, 0.596, 0.2424, 0.1313, 0.2929, 0.3131, 0.06061, 0.0303, 0.0202, 0.0, 0.0202, 0.0, 0.0202, 3.429, 0.0, 0.6, 1.271, 4.322, 3.095, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.979, 1.979, 0.1725, 2.0, 3.0, 1.0, 0.14, 0.97, 0.86, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4725, 0.5, 0.83, 0.1687, 1.0, 0.09984, -0.8263, 8.725, 4.348, 2.0, 4.867, 0.0625, 0.0625, 0.03529, 0.108, 0.108, 0.108, 0.1667, 0.1667, 0.1167, 0.1167, 0.1042, 0.1042, 0.01701, 0.01701, 0.0, 0.0, 26.0, 14.0, 41.0, 43.0, 1.049, 0.05172, 0.0431, 1.2, 0.09483, 0.008972, 6.0, 0.1429, 120.0, 120.0, 0.0, 25.27, 3.957, 1.693, 0.2418, 0.2418, 0.04415, 0.04415, 0.1458, 0.3854, 0.2254, 0.03944, 0.0, 0.0, 26.0, 14.0, 41.0, 43.0, 1.049, 0.05172, 0.0431, 1.2, 0.09483, 0.008972, 6.0, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_66.mid",22.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 2.0, 121.0, 5.74, 127.0, 7.0, 0.45, 0.47, 0.2222, 0.2979, 2.0, 2.0, 9.421, 2.218, 3.775, -1.382, -1.704, 1.732, 9.197, 6.636, 5.187, 0.0, 89.0, 5.0, 123.0, 3.0, 0.0, 2.141, 5.0, 2.0, 0.3131, 0.5484, 0.5253, 0.3131, 0.1616, 0.3333, 0.202, 0.05051, 0.07071, 0.0, 0.0202, 0.0101, 0.0, 0.0, 1.222, 0.0, 0.6029, 1.447, 4.426, 3.286, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.093, 2.093, 0.1264, 1.0, 2.0, 2.0, 0.17, 1.0, 0.83, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4575, 0.5, 0.83, 0.2048, 1.0, 0.09438, -1.351, 7.392, 4.0, 2.0, 4.726, 0.07271, 0.08333, 0.03344, 0.116, 0.116, 0.116, 0.1458, 0.1458, 0.1194, 0.1194, 0.125, 0.125, 0.01724, 0.01724, 0.0, 0.0, 28.0, 23.0, 43.0, 46.0, 1.07, 0.04202, 0.03571, 1.176, 0.07773, 0.008733, 8.348, 0.3478, 120.0, 120.0, 0.0, 23.89, 4.187, 0.1761, 0.2284, 0.2284, 0.03525, 0.03525, 0.1667, 0.3021, 0.2111, 0.02781, 0.0, 0.0, 28.0, 23.0, 43.0, 46.0, 1.07, 0.04202, 0.03571, 1.176, 0.07773, 0.008733, 8.348, 0.3478
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_67.mid",34.0, 12.0, 1.0, 1.0, 59.0, 0.0, 0.03, 0.97, 1.0, 3.0, 115.0, 6.38, 127.0, 7.0, 0.36, 0.39, 0.1944, 0.3077, 1.0, 1.0, 14.77, 2.597, 3.649, -1.686, -0.7163, 0.2795, 7.495, 6.684, 5.055, 0.0, 71.0, 11.0, 127.0, 7.0, 0.0, 2.263, 4.0, 1.0, 0.2727, 0.9259, 0.5253, 0.2727, 0.2525, 0.3838, 0.202, 0.05051, 0.0, 0.0303, 0.0404, 0.0101, 0.0, 0.0101, 1.5, 0.0, 0.6111, 1.358, 4.17, 3.371, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.089, 2.089, 0.1019, 2.0, 3.0, 2.0, 0.2, 0.98, 0.8, 0.0, 0.0, 0.02, 0.25, 0.75, 0.455, 0.5, 0.78, 0.2564, 1.0, 0.1088, -1.24, 6.979, 3.226, 2.0, 3.972, 0.06792, 0.08333, 0.03319, 0.107, 0.107, 0.107, 0.1458, 0.1458, 0.1127, 0.1127, 0.1042, 0.1042, 0.01388, 0.01388, 0.0, 0.0, 29.0, 21.0, 43.0, 41.0, 1.049, 0.04733, 0.03909, 1.211, 0.08642, 0.009117, 5.524, 0.381, 120.0, 120.0, 0.0, 23.94, 4.178, 0.2192, 0.2282, 0.2282, 0.03889, 0.03889, 0.1562, 0.3854, 0.2137, 0.03489, 0.0, 0.0, 29.0, 21.0, 43.0, 41.0, 1.049, 0.04733, 0.03909, 1.211, 0.08642, 0.009117, 5.524, 0.381
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_68.mid",30.0, 12.0, 2.0, 1.0, 49.0, 0.0, 0.0, 1.0, 1.0, 3.0, 117.0, 5.78, 127.0, 7.0, 0.36, 0.39, 0.25, 0.3077, 2.0, 2.0, 12.24, 2.766, 3.978, -1.75, -1.323, 1.765, 7.293, 5.982, 4.872, 0.0, 82.0, 10.0, 127.0, 7.0, 0.0, 2.293, 6.0, 1.0, 0.2626, 0.7692, 0.4646, 0.2626, 0.202, 0.3838, 0.1818, 0.09091, 0.0303, 0.0202, 0.0202, 0.0, 0.0, 0.0101, 1.0, 0.0, 0.5479, 1.197, 3.689, 3.134, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.009, 2.009, 0.8309, 2.0, 3.0, 1.0, 0.14, 0.97, 0.86, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4725, 0.5, 0.83, 0.1687, 1.0, 0.09984, -0.8263, 8.725, 7.143, 4.0, 14.47, 0.0625, 0.0625, 0.03651, 0.1051, 0.1051, 0.1051, 0.1458, 0.1458, 0.1151, 0.1151, 0.1042, 0.1042, 0.01416, 0.01416, 0.0, 0.0, 28.0, 23.0, 43.0, 67.0, 1.558, 0.03838, 0.03412, 1.125, 0.07249, 0.008533, 7.783, 0.3043, 120.0, 120.0, 0.0, 24.89, 4.018, 0.3288, 0.2377, 0.2377, 0.04283, 0.04283, 0.1354, 0.3438, 0.2227, 0.03925, 0.0, 0.0, 28.0, 23.0, 43.0, 67.0, 1.558, 0.03838, 0.03412, 1.125, 0.07249, 0.008533, 7.783, 0.3043
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_69.mid",24.0, 12.0, 1.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.9, 127.0, 7.0, 0.53, 0.54, 0.1132, 0.2037, 2.0, 1.0, 9.747, 2.13, 3.656, -1.705, -1.55, 2.15, 8.499, 7.405, 5.438, 0.0, 90.0, 6.0, 123.0, 3.0, 0.0, 1.808, 4.0, 2.0, 0.404, 0.425, 0.6061, 0.404, 0.1313, 0.303, 0.1919, 0.0303, 0.0404, 0.0101, 0.0202, 0.0, 0.0, 0.0, 0.5833, 0.0, 0.6102, 1.372, 4.07, 2.726, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.098, 2.098, 0.2273, 1.0, 2.0, 2.0, 0.22, 1.0, 0.78, 0.0, 0.0, 0.0, 0.25, 0.5, 0.445, 0.5, 0.78, 0.2821, 1.0, 0.1041, -1.585, 6.067, 3.226, 2.0, 3.612, 0.06708, 0.08333, 0.03448, 0.111, 0.111, 0.111, 0.1667, 0.1667, 0.1184, 0.1184, 0.1042, 0.1042, 0.0197, 0.0197, 0.0, 0.0, 31.0, 26.0, 40.0, 43.0, 1.075, 0.03711, 0.03093, 1.2, 0.06804, 0.008426, 7.846, 0.2692, 120.0, 120.0, 0.0, 23.83, 4.196, 0.3821, 0.2281, 0.2281, 0.03819, 0.03819, 0.1562, 0.3021, 0.2119, 0.0319, 0.0, 0.0, 31.0, 26.0, 40.0, 43.0, 1.075, 0.03711, 0.03093, 1.2, 0.06804, 0.008426, 7.846, 0.2692
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_7.mid",24.0, 12.0, 1.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.82, 127.0, 7.0, 0.47, 0.48, 0.1702, 0.2292, 4.0, 2.0, 9.777, 2.341, 3.794, -1.491, -1.512, 2.293, 8.402, 6.645, 5.268, 0.0, 89.0, 5.0, 122.0, 2.0, 0.0, 2.333, 5.0, 3.0, 0.3333, 0.6061, 0.6768, 0.3333, 0.09091, 0.2121, 0.303, 0.06061, 0.0101, 0.0404, 0.0404, 0.0, 0.0, 0.0, 2.0, 0.0, 0.5758, 1.269, 4.365, 2.941, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.021, 2.021, 0.8282, 1.0, 2.0, 1.0, 0.12, 1.0, 0.88, 0.0, 0.0, 0.0, 0.25, 0.5, 0.47, 0.5, 0.88, 0.1364, 1.0, 0.08165, -1.102, 9.898, 7.692, 2.0, 18.22, 0.06312, 0.0625, 0.03446, 0.1036, 0.1036, 0.1036, 0.1667, 0.1667, 0.12, 0.12, 0.125, 0.125, 0.01852, 0.01852, 0.0, 0.0, 30.0, 22.0, 43.0, 54.0, 1.256, 0.04034, 0.03397, 1.187, 0.07431, 0.008756, 4.318, 0.2273, 120.0, 120.0, 0.0, 24.74, 4.042, 0.3204, 0.2365, 0.2365, 0.03935, 0.03935, 0.1458, 0.3021, 0.2218, 0.034, 0.0, 0.0, 30.0, 22.0, 43.0, 54.0, 1.256, 0.04034, 0.03397, 1.187, 0.07431, 0.008756, 4.318, 0.2273
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_70.mid",25.0, 12.0, 1.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.96, 127.0, 7.0, 0.51, 0.52, 0.1569, 0.2115, 1.0, 1.0, 9.781, 2.16, 3.621, -1.681, -1.445, 2.32, 8.792, 6.894, 5.432, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.121, 4.0, 2.0, 0.3535, 0.4, 0.5758, 0.3535, 0.1313, 0.2727, 0.2121, 0.08081, 0.0303, 0.0101, 0.0404, 0.0, 0.0, 0.0, 2.0, 0.0, 0.5938, 1.231, 3.942, 2.154, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.074, 2.074, 0.8285, 1.0, 2.0, 2.0, 0.19, 1.0, 0.81, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4525, 0.5, 0.81, 0.2346, 1.0, 0.09857, -1.446, 6.772, 4.348, 3.0, 4.802, 0.06583, 0.0625, 0.03513, 0.1124, 0.1124, 0.1124, 0.1667, 0.1667, 0.12, 0.12, 0.125, 0.125, 0.01852, 0.01852, 0.0, 0.0, 34.0, 17.0, 43.0, 41.0, 1.049, 0.04499, 0.03476, 1.294, 0.07975, 0.008394, 14.12, 0.2941, 120.0, 120.0, 0.0, 24.1, 4.149, 0.3345, 0.23, 0.23, 0.03911, 0.03911, 0.1354, 0.2812, 0.214, 0.0357, 0.0, 0.0, 34.0, 17.0, 43.0, 41.0, 1.049, 0.04499, 0.03476, 1.294, 0.07975, 0.008394, 14.12, 0.2941
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_71.mid",22.0, 11.0, 3.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.84, 127.0, 7.0, 0.47, 0.5, 0.2553, 0.26, 2.0, 2.0, 9.513, 1.963, 3.646, -1.299, -1.773, 2.304, 9.159, 7.21, 5.679, 0.0, 90.0, 6.0, 125.0, 5.0, 0.0, 1.869, 3.0, 2.0, 0.3636, 0.6111, 0.5051, 0.3636, 0.1616, 0.3838, 0.1111, 0.07071, 0.0202, 0.0202, 0.0202, 0.0101, 0.0, 0.0, 1.75, 0.0, 0.5556, 1.286, 3.735, 2.865, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.028, 2.028, 0.8075, 1.0, 2.0, 2.0, 0.15, 1.0, 0.85, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4625, 0.5, 0.85, 0.1765, 1.0, 0.08972, -1.254, 8.187, 4.167, 2.0, 5.932, 0.06021, 0.0625, 0.03916, 0.1115, 0.1115, 0.1115, 0.1667, 0.1667, 0.1214, 0.1214, 0.125, 0.125, 0.0205, 0.0205, 0.0, 0.0, 27.0, 27.0, 43.0, 51.0, 1.186, 0.03426, 0.03426, 1.0, 0.06852, 0.008849, 6.074, 0.2963, 120.0, 120.0, 0.0, 24.66, 4.056, 0.1795, 0.2372, 0.2372, 0.03589, 0.03589, 0.125, 0.2917, 0.2191, 0.03104, 0.0, 0.0, 27.0, 27.0, 43.0, 51.0, 1.186, 0.03426, 0.03426, 1.0, 0.06852, 0.008849, 6.074, 0.2963
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_72.mid",21.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 4.0, 121.0, 5.98, 127.0, 7.0, 0.46, 0.49, 0.1957, 0.2245, 2.0, 2.0, 9.193, 2.183, 3.749, -1.338, -1.401, 1.648, 9.808, 6.68, 5.238, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.0, 4.0, 1.0, 0.3636, 0.4444, 0.596, 0.3636, 0.1616, 0.3131, 0.1818, 0.05051, 0.0202, 0.0303, 0.0202, 0.0202, 0.0, 0.0, 3.5, 0.0, 0.6032, 1.312, 4.021, 2.915, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.958, 1.958, 0.1643, 1.0, 2.0, 1.0, 0.1, 1.0, 0.9, 0.0, 0.0, 0.0, 0.25, 0.5, 0.475, 0.5, 0.9, 0.1111, 1.0, 0.07538, -0.995, 11.62, 5.882, 2.0, 7.857, 0.05833, 0.0625, 0.03687, 0.106, 0.106, 0.106, 0.1458, 0.1458, 0.1188, 0.1188, 0.125, 0.125, 0.01669, 0.01669, 0.0, 0.0, 31.0, 23.0, 43.0, 41.0, 1.049, 0.03888, 0.03456, 1.125, 0.07343, 0.008427, 8.304, 0.1739, 120.0, 120.0, 0.0, 25.54, 3.915, 1.712, 0.2443, 0.2443, 0.03739, 0.03739, 0.1667, 0.3021, 0.2283, 0.03226, 0.0, 0.0, 31.0, 23.0, 43.0, 41.0, 1.049, 0.03888, 0.03456, 1.125, 0.07343, 0.008427, 8.304, 0.1739
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_73.mid",40.0, 12.0, 1.0, 1.0, 65.0, 0.0, 0.03, 0.97, 1.0, 4.0, 112.0, 5.35, 127.0, 7.0, 0.26, 0.3, 0.1923, 0.3333, 1.0, 3.0, 16.43, 2.743, 3.474, -1.594, -0.711, 0.3886, 6.534, 5.655, 5.236, 0.0, 67.0, 7.0, 124.0, 4.0, 1.0, 3.141, 5.0, 1.0, 0.2424, 0.6667, 0.3939, 0.1616, 0.2424, 0.404, 0.1818, 0.09091, 0.0303, 0.0101, 0.06061, 0.0202, 0.0101, 0.0303, 1.571, 0.0, 0.5904, 1.339, 4.968, 3.275, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.119, 2.119, 0.1291, 2.0, 3.0, 2.0, 0.28, 0.97, 0.72, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4375, 0.5, 0.69, 0.4058, 1.0, 0.125, -1.5, 5.918, 3.571, 3.0, 4.041, 0.06604, 0.0625, 0.03591, 0.1192, 0.1192, 0.1192, 0.1667, 0.1667, 0.1165, 0.1165, 0.1042, 0.1042, 0.01661, 0.01661, 0.0, 0.0, 33.0, 14.0, 43.0, 56.0, 1.302, 0.04277, 0.02851, 1.5, 0.07128, 0.008222, 10.0, 0.2143, 120.0, 120.0, 0.0, 23.59, 4.238, 0.1874, 0.226, 0.226, 0.04578, 0.04578, 0.125, 0.3646, 0.2078, 0.04223, 0.0, 0.0, 33.0, 14.0, 43.0, 56.0, 1.302, 0.04277, 0.02851, 1.5, 0.07128, 0.008222, 10.0, 0.2143
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_74.mid",27.0, 12.0, 1.0, 1.0, 50.0, 0.0, 0.0, 1.0, 2.0, 1.0, 119.0, 5.56, 127.0, 7.0, 0.36, 0.38, 0.1944, 0.2368, 3.0, 5.0, 11.33, 2.754, 3.565, -1.24, -1.569, 1.683, 9.896, 5.748, 5.271, 0.0, 79.0, 7.0, 124.0, 4.0, 3.0, 2.818, 5.0, 2.0, 0.2121, 0.9524, 0.5152, 0.1717, 0.202, 0.3333, 0.2727, 0.101, 0.0404, 0.0404, 0.0101, 0.0202, 0.0, 0.0101, 3.5, 0.0, 0.5976, 1.262, 4.246, 4.485, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.076, 2.076, 0.8561, 2.0, 3.0, 2.0, 0.23, 0.97, 0.77, 0.0, 0.0, 0.03, 0.25, 0.75, 0.45, 0.5, 0.74, 0.3108, 1.0, 0.1179, -1.273, 6.518, 4.0, 2.0, 6.205, 0.06875, 0.0625, 0.03716, 0.1228, 0.1228, 0.1228, 0.1667, 0.1667, 0.1186, 0.1186, 0.1042, 0.1042, 0.01842, 0.01842, 0.0, 0.0, 30.0, 18.0, 47.0, 43.0, 1.093, 0.04286, 0.04082, 1.05, 0.08367, 0.008617, 5.667, 0.2222, 120.0, 120.0, 0.0, 24.08, 4.152, 0.4421, 0.231, 0.231, 0.04644, 0.04644, 0.1354, 0.3646, 0.2112, 0.04224, 0.0, 0.0, 30.0, 18.0, 47.0, 43.0, 1.093, 0.04286, 0.04082, 1.05, 0.08367, 0.008617, 5.667, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_75.mid",31.0, 12.0, 2.0, 1.0, 66.0, 0.0, 0.03, 0.97, 1.0, 3.0, 118.0, 5.96, 127.0, 7.0, 0.35, 0.38, 0.3143, 0.3684, 2.0, 2.0, 14.45, 2.408, 3.893, -1.42, -1.296, 0.5857, 11.03, 6.429, 4.789, 0.0, 64.0, 4.0, 125.0, 5.0, 1.0, 2.616, 4.0, 1.0, 0.2222, 0.9545, 0.4343, 0.1818, 0.2222, 0.4343, 0.2121, 0.07071, 0.0, 0.0404, 0.0404, 0.0, 0.0, 0.0202, 3.2, 0.0, 0.5802, 1.266, 4.016, 4.478, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.025, 2.025, 0.8224, 2.0, 3.0, 2.0, 0.18, 0.97, 0.82, 0.0, 0.0, 0.03, 0.25, 0.75, 0.4625, 0.5, 0.79, 0.2278, 1.0, 0.1088, -1.034, 7.486, 3.846, 2.0, 4.451, 0.06625, 0.0625, 0.03762, 0.1114, 0.1114, 0.1114, 0.1458, 0.1458, 0.1184, 0.1184, 0.1042, 0.1042, 0.01747, 0.01747, 0.0, 0.0, 28.0, 23.0, 43.0, 51.0, 1.186, 0.03805, 0.03805, 1.0, 0.07611, 0.00857, 9.522, 0.3043, 120.0, 120.0, 0.0, 24.69, 4.051, 0.3586, 0.2368, 0.2368, 0.04441, 0.04441, 0.1354, 0.3646, 0.2194, 0.04057, 0.0, 0.0, 28.0, 23.0, 43.0, 51.0, 1.186, 0.03805, 0.03805, 1.0, 0.07611, 0.00857, 9.522, 0.3043
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_76.mid",30.0, 12.0, 1.0, 1.0, 52.0, 0.0, 0.0, 1.0, 2.0, 2.0, 116.0, 5.41, 127.0, 7.0, 0.37, 0.39, 0.1892, 0.2308, 2.0, 2.0, 14.58, 2.678, 3.613, -1.668, -1.781, 1.586, 7.113, 5.77, 5.353, 0.0, 75.0, 3.0, 127.0, 7.0, 0.0, 2.606, 4.0, 1.0, 0.2929, 0.6552, 0.5758, 0.2929, 0.1919, 0.3333, 0.1818, 0.0404, 0.0303, 0.0404, 0.0202, 0.06061, 0.0, 0.0, 0.6364, 0.0, 0.6143, 1.4, 5.02, 3.603, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.065, 2.065, 0.8162, 2.0, 3.0, 2.0, 0.21, 0.97, 0.79, 0.0, 0.0, 0.03, 0.25, 0.75, 0.455, 0.5, 0.76, 0.2763, 1.0, 0.1145, -1.179, 6.849, 3.226, 2.0, 4.006, 0.07167, 0.08333, 0.0383, 0.1209, 0.1209, 0.1209, 0.1667, 0.1667, 0.1233, 0.1233, 0.125, 0.125, 0.02076, 0.02076, 0.0, 0.0, 29.0, 23.0, 41.0, 45.0, 1.098, 0.03704, 0.03292, 1.125, 0.06996, 0.008264, 6.13, 0.1739, 120.0, 120.0, 0.0, 24.22, 4.129, 0.2635, 0.2304, 0.2304, 0.04566, 0.04566, 0.1354, 0.3229, 0.2129, 0.04181, 0.0, 0.0, 29.0, 23.0, 41.0, 45.0, 1.098, 0.03704, 0.03292, 1.125, 0.06996, 0.008264, 6.13, 0.1739
