,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_65.mid",28.0, 12.0, 0.0, 0.0, 30.0, 0.0, 0.29, 0.71, 3.0, 4.0, 77.0, 6.19, 78.0, 10.0, 0.08, 0.13, 0.875, 0.8462, 2.0, 2.0, 7.193, 3.469, 3.576, -0.538, -0.7005, -0.09229, 5.356, 5.119, 4.938, 0.0, 72.0, 0.0, 83.0, 11.0, 1.0, 4.596, 4.0, 1.0, 0.2222, 0.6818, 0.4545, 0.06061, 0.2222, 0.3737, 0.1515, 0.07071, 0.0404, 0.101, 0.0404, 0.101, 0.0101, 0.05051, 1.5, 0.01, 0.5591, 1.603, 7.828, 5.574, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.776, 2.776, 0.2983, 2.0, 3.0, 2.0, 0.71, 1.0, 0.29, 0.0, 0.0, 0.0, 0.125, 0.5, 0.31, 0.25, 0.61, 0.4754, 1.0, 0.1275, 1.412, 5.137, 2.857, 2.0, 2.116, 0.06375, 0.0625, 0.03904, 0.144, 0.144, 0.144, 0.1875, 0.1875, 0.1369, 0.1369, 0.1458, 0.1458, 0.02988, 0.02988, 0.0, 0.0, 27.0, 23.0, 46.0, 41.0, 1.122, 0.03653, 0.03501, 1.043, 0.07154, 0.007964, 15.26, 0.2609, 120.0, 120.0, 0.0, 18.01, 5.552, 0.5145, 0.1701, 0.1701, 0.04725, 0.04725, 0.02083, 0.25, 0.1542, 0.04668, 0.11, 0.0, 27.0, 23.0, 46.0, 41.0, 1.122, 0.03653, 0.03501, 1.043, 0.07154, 0.007964, 15.26, 0.2609
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_66.mid",30.0, 12.0, 1.0, 0.0, 34.0, 0.0, 0.38, 0.62, 3.0, 4.0, 73.0, 6.18, 78.0, 6.0, 0.13, 0.15, 0.5385, 0.8, 1.0, 5.0, 7.332, 3.115, 3.207, -0.8756, 0.1733, -0.3929, 5.791, 5.404, 5.241, 0.0, 83.0, 11.0, 69.0, 9.0, 1.0, 4.768, 4.0, 1.0, 0.1414, 0.9286, 0.4646, 0.08081, 0.1414, 0.2727, 0.202, 0.07071, 0.06061, 0.1111, 0.09091, 0.05051, 0.0202, 0.0404, 0.6667, 0.02, 0.5275, 1.596, 8.246, 5.86, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.051, 3.051, 1.415, 2.0, 3.0, 3.0, 0.77, 1.0, 0.23, 0.0, 0.0, 0.0, 0.125, 0.5, 0.28, 0.25, 0.55, 0.4182, 1.0, 0.1307, 0.6886, 5.543, 1.961, 1.0, 1.673, 0.05333, 0.04167, 0.03655, 0.1659, 0.1659, 0.1659, 0.2083, 0.2083, 0.1404, 0.1404, 0.125, 0.125, 0.03014, 0.03014, 0.0, 0.0, 23.0, 16.0, 43.0, 41.0, 1.049, 0.04286, 0.03, 1.429, 0.07286, 0.008066, 9.562, 0.25, 120.0, 120.0, 0.0, 16.39, 6.103, 0.943, 0.1539, 0.1539, 0.05235, 0.05235, 0.0, 0.25, 0.1367, 0.05071, 0.27, 0.0, 23.0, 16.0, 43.0, 41.0, 1.049, 0.04286, 0.03, 1.429, 0.07286, 0.008066, 9.562, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_67.mid",36.0, 12.0, 1.0, 0.0, 39.0, 0.18, 0.67, 0.15, 1.0, 3.0, 62.0, 5.25, 63.0, 3.0, 0.11, 0.18, 0.7273, 0.6111, 2.0, 2.0, 8.67, 3.289, 3.58, -0.218, 0.2281, -0.7123, 5.813, 5.133, 4.945, 0.0, 67.0, 7.0, 58.0, 10.0, 4.0, 4.394, 5.0, 2.0, 0.1515, 0.8667, 0.5051, 0.101, 0.1212, 0.2525, 0.2828, 0.05051, 0.08081, 0.05051, 0.07071, 0.05051, 0.0202, 0.0404, 0.8667, 0.01, 0.4944, 1.618, 7.891, 5.913, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.902, 2.902, 0.3579, 2.0, 3.0, 2.0, 0.77, 1.0, 0.23, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2913, 0.25, 0.64, 0.3594, 1.0, 0.1219, 1.015, 5.71, 2.326, 1.0, 1.835, 0.06021, 0.0625, 0.03938, 0.1481, 0.1481, 0.1481, 0.1875, 0.1875, 0.1377, 0.1377, 0.125, 0.125, 0.02646, 0.02646, 0.0, 0.0, 28.0, 21.0, 41.0, 43.0, 1.049, 0.03994, 0.03846, 1.038, 0.0784, 0.008084, 13.43, 0.1429, 120.0, 120.0, 0.0, 17.23, 5.804, 0.5918, 0.162, 0.162, 0.04397, 0.04397, 0.04167, 0.2187, 0.1468, 0.04114, 0.16, 0.0, 28.0, 21.0, 41.0, 43.0, 1.049, 0.03994, 0.03846, 1.038, 0.0784, 0.008084, 13.43, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_68.mid",28.0, 12.0, 3.0, 1.0, 31.0, 0.01, 0.31, 0.68, 1.0, 3.0, 73.0, 5.46, 77.0, 5.0, 0.17, 0.2, 0.8824, 0.9, 1.0, 1.0, 6.822, 2.816, 3.615, -1.152, 0.4901, 0.04979, 6.862, 6.05, 5.048, 0.0, 59.0, 11.0, 74.0, 2.0, 1.0, 3.525, 3.0, 1.0, 0.2727, 0.6296, 0.3737, 0.07071, 0.2727, 0.4444, 0.202, 0.06061, 0.0404, 0.05051, 0.05051, 0.0404, 0.0101, 0.0303, 2.333, 0.04, 0.4891, 1.484, 5.597, 4.927, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.04, 3.04, 1.419, 2.0, 3.0, 3.0, 0.74, 1.0, 0.26, 0.0, 0.0, 0.0, 0.125, 0.5, 0.295, 0.25, 0.58, 0.4483, 1.0, 0.13, 1.039, 5.331, 2.222, 2.0, 1.58, 0.05646, 0.0625, 0.03807, 0.1317, 0.1317, 0.1317, 0.1875, 0.1875, 0.1366, 0.1366, 0.125, 0.125, 0.03312, 0.03312, 0.0, 0.0, 22.0, 25.0, 49.0, 43.0, 1.14, 0.03217, 0.03077, 1.045, 0.06294, 0.008033, 10.24, 0.2, 120.0, 120.0, 0.0, 16.45, 6.08, 0.3468, 0.1541, 0.1541, 0.05114, 0.05114, 0.0, 0.2187, 0.1428, 0.04938, 0.18, 0.0, 22.0, 25.0, 49.0, 43.0, 1.14, 0.03217, 0.03077, 1.045, 0.06294, 0.008033, 10.24, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_69.mid",35.0, 12.0, 0.0, 0.0, 38.0, 0.08, 0.58, 0.34, 2.0, 3.0, 68.0, 5.18, 72.0, 7.0, 0.07, 0.13, 0.8571, 0.8462, 4.0, 7.0, 8.786, 3.276, 3.53, 0.02049, 0.1648, 0.05099, 5.467, 5.161, 4.943, 0.0, 60.0, 0.0, 69.0, 9.0, 2.0, 4.96, 5.0, 1.0, 0.1818, 0.6667, 0.4949, 0.09091, 0.101, 0.2828, 0.2424, 0.05051, 0.0202, 0.06061, 0.08081, 0.07071, 0.0202, 0.08081, 1.0, 0.01, 0.5111, 1.579, 8.333, 5.75, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.844, 2.844, 0.3581, 3.0, 4.0, 3.0, 0.76, 0.99, 0.24, 0.0, 0.0, 0.01, 0.125, 0.75, 0.2875, 0.25, 0.56, 0.4107, 1.0, 0.137, 0.8209, 6.34, 1.887, 1.0, 1.368, 0.05729, 0.0625, 0.0375, 0.1783, 0.1783, 0.1783, 0.2083, 0.2083, 0.1358, 0.1358, 0.125, 0.125, 0.02793, 0.02793, 0.0, 0.0, 28.0, 14.0, 43.0, 41.0, 1.049, 0.04018, 0.03571, 1.125, 0.07589, 0.008068, 11.43, 0.2143, 120.0, 120.0, 0.0, 17.58, 5.687, 0.3416, 0.1659, 0.1659, 0.05584, 0.05584, 0.04167, 0.3125, 0.1445, 0.0535, 0.26, 0.0, 28.0, 14.0, 43.0, 41.0, 1.049, 0.04018, 0.03571, 1.125, 0.07589, 0.008068, 11.43, 0.2143
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_7.mid",31.0, 12.0, 1.0, 0.0, 33.0, 0.04, 0.39, 0.57, 2.0, 3.0, 71.0, 6.08, 80.0, 8.0, 0.1, 0.16, 0.7, 0.75, 6.0, 1.0, 8.961, 3.148, 3.332, -0.8035, -0.8766, -0.144, 5.364, 5.152, 4.947, 0.0, 63.0, 3.0, 76.0, 4.0, 1.0, 4.333, 5.0, 2.0, 0.1818, 0.7778, 0.4646, 0.1111, 0.1818, 0.2929, 0.2121, 0.0404, 0.1111, 0.05051, 0.06061, 0.06061, 0.0101, 0.05051, 2.0, 0.03, 0.5227, 1.6, 7.673, 5.755, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.883, 2.883, 0.2982, 2.0, 3.0, 2.0, 0.72, 1.0, 0.28, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3088, 0.25, 0.63, 0.4444, 1.0, 0.1249, 1.411, 5.228, 2.174, 1.0, 1.97, 0.06125, 0.0625, 0.03673, 0.1435, 0.1435, 0.1435, 0.1875, 0.1875, 0.1397, 0.1397, 0.125, 0.125, 0.02925, 0.02925, 0.0, 0.0, 31.0, 11.0, 43.0, 51.0, 1.186, 0.05045, 0.03709, 1.36, 0.08754, 0.008326, 14.0, 0.2727, 120.0, 120.0, 0.0, 17.34, 5.766, 0.5262, 0.1632, 0.1632, 0.05055, 0.05055, 0.03125, 0.2604, 0.1485, 0.04646, 0.15, 0.0, 31.0, 11.0, 43.0, 51.0, 1.186, 0.05045, 0.03709, 1.36, 0.08754, 0.008326, 14.0, 0.2727
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_70.mid",29.0, 12.0, 1.0, 0.0, 39.0, 0.01, 0.4, 0.59, 2.0, 4.0, 74.0, 5.98, 67.0, 7.0, 0.09, 0.13, 0.7778, 1.0, 14.0, 3.0, 7.562, 3.615, 3.673, -0.1984, -0.8464, 0.2124, 6.169, 5.0, 4.821, 0.0, 73.0, 1.0, 57.0, 9.0, 1.0, 4.02, 5.0, 1.0, 0.2222, 0.5455, 0.4545, 0.101, 0.2222, 0.3434, 0.2121, 0.08081, 0.06061, 0.07071, 0.0303, 0.0303, 0.0202, 0.05051, 1.1, 0.01, 0.5281, 1.618, 7.127, 5.457, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.65, 2.65, 0.2442, 2.0, 3.0, 2.0, 0.67, 1.0, 0.33, 0.0, 0.0, 0.0, 0.125, 0.5, 0.32, 0.25, 0.57, 0.5789, 1.0, 0.1321, 1.589, 4.869, 2.439, 2.0, 1.45, 0.05958, 0.0625, 0.03466, 0.1276, 0.1276, 0.1276, 0.2083, 0.2083, 0.1354, 0.1354, 0.125, 0.125, 0.03043, 0.03043, 0.0, 0.0, 25.0, 20.0, 43.0, 40.0, 1.075, 0.04125, 0.03135, 1.316, 0.07261, 0.007969, 7.3, 0.2, 120.0, 120.0, 0.0, 18.86, 5.301, 0.5031, 0.1792, 0.1792, 0.05336, 0.05336, 0.02083, 0.2812, 0.1646, 0.05412, 0.11, 0.0, 25.0, 20.0, 43.0, 40.0, 1.075, 0.04125, 0.03135, 1.316, 0.07261, 0.007969, 7.3, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_71.mid",26.0, 12.0, 2.0, 0.0, 28.0, 0.0, 0.48, 0.52, 2.0, 4.0, 73.0, 6.25, 82.0, 10.0, 0.1, 0.17, 0.9, 0.8235, 2.0, 2.0, 7.27, 3.459, 3.6, -0.326, -0.6504, -0.4417, 5.11, 5.142, 4.763, 0.0, 61.0, 1.0, 62.0, 2.0, 2.0, 3.727, 5.0, 1.0, 0.1818, 0.9444, 0.4545, 0.101, 0.1717, 0.3535, 0.2323, 0.06061, 0.0303, 0.06061, 0.101, 0.05051, 0.0101, 0.0, 1.556, 0.01, 0.5393, 1.589, 6.536, 4.451, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.825, 2.825, 0.3682, 2.0, 3.0, 2.0, 0.69, 1.0, 0.31, 0.0, 0.0, 0.0, 0.125, 0.5, 0.32, 0.25, 0.63, 0.4921, 1.0, 0.1248, 1.683, 4.985, 2.5, 2.0, 1.585, 0.06354, 0.0625, 0.03785, 0.113, 0.113, 0.113, 0.1875, 0.1875, 0.1406, 0.1406, 0.125, 0.125, 0.02827, 0.02827, 0.0, 0.0, 31.0, 15.0, 43.0, 41.0, 1.049, 0.04841, 0.0348, 1.391, 0.08321, 0.008221, 7.333, 0.1333, 120.0, 120.0, 0.0, 17.7, 5.65, 0.3738, 0.1669, 0.1669, 0.04589, 0.04589, 0.02083, 0.25, 0.157, 0.04294, 0.11, 0.0, 31.0, 15.0, 43.0, 41.0, 1.049, 0.04841, 0.0348, 1.391, 0.08321, 0.008221, 7.333, 0.1333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_72.mid",30.0, 12.0, 3.0, 0.0, 33.0, 0.0, 0.21, 0.79, 1.0, 4.0, 77.0, 5.86, 81.0, 9.0, 0.17, 0.19, 0.7059, 0.7368, 1.0, 1.0, 7.272, 3.817, 3.637, -1.246, -0.11, 0.3134, 6.3, 4.706, 4.84, 0.0, 79.0, 7.0, 75.0, 3.0, 1.0, 4.323, 5.0, 1.0, 0.1717, 0.7647, 0.5556, 0.1313, 0.1717, 0.2727, 0.2121, 0.05051, 0.05051, 0.101, 0.05051, 0.07071, 0.0202, 0.0404, 1.625, 0.02, 0.5116, 1.72, 8.34, 5.316, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.107, 3.107, 1.444, 2.0, 3.0, 3.0, 0.73, 1.0, 0.27, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2913, 0.25, 0.52, 0.5192, 1.0, 0.1365, 0.9064, 5.177, 2.041, 2.0, 1.306, 0.05708, 0.04167, 0.03924, 0.1456, 0.1456, 0.1456, 0.1875, 0.1875, 0.1354, 0.1354, 0.125, 0.125, 0.02918, 0.02918, 0.0, 0.0, 32.0, 17.0, 42.0, 44.0, 1.048, 0.03868, 0.03009, 1.286, 0.06877, 0.00801, 12.29, 0.1765, 120.0, 120.0, 0.0, 16.09, 6.214, 1.523, 0.1512, 0.1512, 0.05093, 0.05093, 0.03125, 0.2396, 0.1375, 0.04957, 0.26, 0.0, 32.0, 17.0, 42.0, 44.0, 1.048, 0.03868, 0.03009, 1.286, 0.06877, 0.00801, 12.29, 0.1765
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_73.mid",25.0, 12.0, 3.0, 0.0, 31.0, 0.0, 0.26, 0.74, 2.0, 5.0, 76.0, 6.6, 82.0, 10.0, 0.13, 0.16, 0.7692, 0.875, 3.0, 3.0, 7.53, 3.542, 3.632, -1.163, -0.3388, 0.03304, 7.063, 5.398, 4.854, 0.0, 80.0, 8.0, 77.0, 5.0, 1.0, 3.929, 5.0, 1.0, 0.2121, 0.619, 0.4343, 0.09091, 0.2121, 0.3434, 0.2222, 0.08081, 0.08081, 0.05051, 0.0404, 0.05051, 0.0202, 0.0202, 1.2, 0.01, 0.5778, 1.607, 6.839, 5.556, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.983, 2.983, 1.377, 2.0, 3.0, 2.0, 0.7, 1.0, 0.3, 0.0, 0.0, 0.0, 0.125, 0.5, 0.31, 0.25, 0.58, 0.5172, 1.0, 0.1311, 1.373, 5.049, 1.961, 1.0, 1.574, 0.05625, 0.0625, 0.03693, 0.1324, 0.1324, 0.1324, 0.1875, 0.1875, 0.1345, 0.1345, 0.125, 0.125, 0.02694, 0.02694, 0.0, 0.0, 32.0, 27.0, 41.0, 43.0, 1.049, 0.03768, 0.03333, 1.13, 0.07101, 0.008059, 6.63, 0.1481, 120.0, 120.0, 0.0, 16.76, 5.966, 0.7423, 0.1577, 0.1577, 0.05007, 0.05007, 0.04167, 0.2604, 0.1454, 0.04968, 0.18, 0.0, 32.0, 27.0, 41.0, 43.0, 1.049, 0.03768, 0.03333, 1.13, 0.07101, 0.008059, 6.63, 0.1481
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_74.mid",27.0, 12.0, 0.0, 0.0, 32.0, 0.06, 0.7, 0.24, 6.0, 2.0, 67.0, 5.09, 67.0, 4.0, 0.08, 0.12, 1.0, 0.9167, 3.0, 1.0, 6.907, 3.328, 3.67, 0.05646, 0.08114, -0.3025, 6.776, 5.138, 4.841, 0.0, 70.0, 10.0, 64.0, 4.0, 1.0, 3.535, 5.0, 1.0, 0.2424, 0.625, 0.3434, 0.101, 0.2424, 0.3939, 0.1818, 0.07071, 0.101, 0.0202, 0.08081, 0.0303, 0.0101, 0.0101, 1.25, 0.01, 0.5281, 1.483, 5.733, 5.638, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.784, 2.784, 0.4187, 3.0, 4.0, 2.0, 0.64, 0.99, 0.36, 0.0, 0.0, 0.01, 0.125, 0.75, 0.325, 0.25, 0.5, 0.7, 1.0, 0.1454, 1.547, 5.239, 2.041, 2.0, 1.384, 0.0575, 0.04167, 0.03907, 0.123, 0.123, 0.123, 0.1667, 0.1667, 0.125, 0.125, 0.125, 0.125, 0.02598, 0.02598, 0.0, 0.0, 31.0, 23.0, 40.0, 42.0, 1.05, 0.0362, 0.03469, 1.043, 0.07089, 0.008248, 7.435, 0.1304, 120.0, 120.0, 0.0, 17.96, 5.568, 0.913, 0.1693, 0.1693, 0.05823, 0.05823, 0.05208, 0.3438, 0.1575, 0.05704, 0.15, 0.0, 31.0, 23.0, 40.0, 42.0, 1.05, 0.0362, 0.03469, 1.043, 0.07089, 0.008248, 7.435, 0.1304
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_75.mid",34.0, 12.0, 1.0, 0.0, 47.0, 0.01, 0.16, 0.83, 3.0, 5.0, 84.0, 6.28, 91.0, 7.0, 0.12, 0.15, 0.6667, 0.8667, 1.0, 1.0, 9.531, 2.972, 3.396, -1.246, -0.7269, -0.1767, 6.754, 5.466, 4.93, 0.0, 59.0, 11.0, 82.0, 10.0, 1.0, 4.131, 4.0, 1.0, 0.2525, 0.64, 0.3434, 0.05051, 0.2525, 0.4141, 0.1616, 0.09091, 0.07071, 0.05051, 0.07071, 0.0404, 0.0101, 0.0404, 0.7778, 0.04, 0.4468, 1.808, 7.712, 5.854, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.021, 3.021, 1.404, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.29, 0.25, 0.57, 0.4386, 1.0, 0.1304, 0.9202, 5.397, 2.083, 2.0, 1.334, 0.05604, 0.04167, 0.03936, 0.1561, 0.1561, 0.1561, 0.2083, 0.2083, 0.1394, 0.1394, 0.125, 0.125, 0.03647, 0.03647, 0.0, 0.0, 20.0, 20.0, 43.0, 41.0, 1.049, 0.03667, 0.03385, 1.083, 0.07052, 0.00804, 8.45, 0.2, 120.0, 120.0, 0.0, 16.55, 6.042, 0.4799, 0.1555, 0.1555, 0.05255, 0.05255, 0.01042, 0.2292, 0.1397, 0.05054, 0.23, 0.0, 20.0, 20.0, 43.0, 41.0, 1.049, 0.03667, 0.03385, 1.083, 0.07052, 0.00804, 8.45, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_76.mid",36.0, 12.0, 1.0, 0.0, 49.0, 0.01, 0.22, 0.77, 3.0, 3.0, 80.0, 5.99, 90.0, 9.0, 0.1, 0.11, 0.8, 1.0, 7.0, 1.0, 10.17, 3.526, 3.394, -0.7342, -0.008508, -0.3801, 6.208, 4.894, 4.972, 0.0, 55.0, 7.0, 86.0, 2.0, 1.0, 4.758, 5.0, 2.0, 0.1818, 0.7778, 0.4545, 0.05051, 0.1818, 0.2828, 0.2424, 0.05051, 0.101, 0.06061, 0.09091, 0.05051, 0.0303, 0.0404, 1.4, 0.03, 0.5319, 1.741, 8.667, 5.5, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.105, 3.105, 1.438, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2712, 0.25, 0.6, 0.35, 1.0, 0.1219, 0.5231, 6.092, 1.961, 1.0, 1.496, 0.05354, 0.04167, 0.04127, 0.1805, 0.1805, 0.1805, 0.2083, 0.2083, 0.1375, 0.1375, 0.125, 0.125, 0.03053, 0.03053, 0.0, 0.0, 26.0, 22.0, 40.0, 47.0, 1.175, 0.03729, 0.03315, 1.125, 0.07044, 0.00803, 11.95, 0.09091, 120.0, 120.0, 0.0, 16.1, 6.21, 0.9404, 0.1511, 0.1511, 0.05237, 0.05237, 0.03125, 0.2187, 0.132, 0.04738, 0.25, 0.0, 26.0, 22.0, 40.0, 47.0, 1.175, 0.03729, 0.03315, 1.125, 0.07044, 0.00803, 11.95, 0.09091
